State_Name,PC_NAME,CANDIDATES_NAME,Education,SEX,AGE,CATEGORY,PARTY_NAME,PARTY_SYMBOL,Political_History,Politican_Behavior,Work_Done,GENERAL _VOTES,POSTAL_VOTES,TOTAL_VOTES,OVERTOTALELECTORSINCONSTITUENCYVOTE %,OVERTOTALVOTESPOLLEDINCONSTITUENCYVOTE %,TotalElectorsVOTE %
Andhra Pradesh,Eluru,ALAGA. RAVI KUMAR,Master's degree in Public Administration,MALE,49,SC,DIN,Apple,Former Member of Board of Trustees,Committed and dedicated,Environmental protection,1648,0,1648,0.103326123,0.123704221,1594950
Andhra Pradesh,Eluru,JETTI GURUNADHA RAO,Master of Science,MALE,55,GENERAL,NIC,Mango,Former Member of School Board,Innovative and forward-thinking,Housing initiatives,20284,94,20378,1.277657607,1.529638721,1594950
Andhra Pradesh,Eluru,V. SIVA RAMA KRISHNA,Master of Science,MALE,55,GENERAL,PAJJG,Mike,Incumbent,Empathetic and compassionate,Legislative and policy initiatives,1261,0,1261,0.07906204,0.094654747,1594950
Andhra Pradesh,Eluru,MATHE. BOBBY,Medical degree (MD or MBBS),MALE,29,SC,RPIA,Sewing Machine,Former Member of Board of Trustees,Honest and trustworthy,Healthcare improvement,1871,8,1879,0.117809336,0.141043829,1594950
Andhra Pradesh,Machilipatnam,PERAM SIVA NAGESWARA RAO,PhD in Economics,MALE,51,GENERAL,RPIA,Gas Stove,Former Senator,Empathetic and compassionate,Agricultural and rural development,3625,2,3627,0.246174187,0.291196193,1473347
Andhra Pradesh,Machilipatnam,GUDIVAKA RAMANJANEYULU (ANJI BABU),Degree in Conservation,MALE,35,GENERAL,JBP,Rose,Former Governor,Respectful and courteous,Economic development,6374,107,6481,0.439882797,0.520331548,1473347
Andhra Pradesh,Machilipatnam,GANDHI DHANEKULA,Master's degree in Public Administration,MALE,70,GENERAL,DIN,Almirah,Former Member of Board of Trustees,Responsive and accessible,Agricultural and rural development,846,0,846,0.057420282,0.067921693,1473347
Andhra Pradesh,Machilipatnam,VALLURU VENKATESWARA RAO,Degree in Environmental Science,MALE,66,GENERAL,POPI,FLUTE,First-time candidate,Transparent and accountable,Healthcare improvement,824,2,826,0.056062828,0.066315979,1473347
Andhra Pradesh,Machilipatnam,BALASHOWRY VALLABHANENI,Master of Science,MALE,50,GENERAL,SRCPY,Ceiling Fan,Former Member of Board of Commissioners,Committed and dedicated,Public safety initiatives,567592,5258,572850,38.88086106,45.99165671,1473347
Andhra Pradesh,Machilipatnam,KONAKALLA NARAYANA RAO,Master's degree in Public Administration,MALE,68,GENERAL,DPT,Bicycle,Former Member of Board of Aldermen,Ethical and Principled,Community development,509887,2725,512612,34.79234695,41.1554074,1473347
Andhra Pradesh,Machilipatnam,VIJAYA LAKSHMI CHALAPAKA,Degree in Education,FEMALE,39,GENERAL,DIN,Tractor Chalata Kisan,Former Member of Board of Trustees,Other relevant behaviors,Transportation improvements,4776,13,4789,0.325042234,0.384488163,1473347
Andhra Pradesh,Machilipatnam,BANDREDDI RAMAKRISHNA,Medical degree (MD or MBBS),MALE,44,GENERAL,PnJ,Glass Tumbler,Former Member of Legislative Council,Responsive and accessible,Social welfare initiatives,112566,876,113442,7.699611836,9.107769086,1473347
Andhra Pradesh,Machilipatnam,GOLLU KRISHNA,Bachelor of Arts,MALE,55,GENERAL,NIC,Mango,Former Member of City Council,Other relevant behaviors,Education reform,12233,77,12310,0.835512612,0.988316827,1473347
Andhra Pradesh,Machilipatnam,NADAKUDITI NAGA GAYATHRI,Law degree (Juris Doctor or LL.B.),FEMALE,38,GENERAL,DIN,Ganna Kisan,Former Member of County Council,Honest and trustworthy,Environmental protection,772,2,774,0.052533449,0.062141123,1473347
Andhra Pradesh,Machilipatnam,G. V. N. BASAVA RAO,Medical degree (MD or MBBS),MALE,26,GENERAL,DIN,Bat,Former Member of Legislative Assembly,Decisive and assertive,Economic development,894,1,895,0.060746043,0.071855691,1473347
Andhra Pradesh,Machilipatnam,YARLAGADDA RAMA MOHANA RAO,Law degree (Juris Doctor or LL.B.),MALE,56,GENERAL,BAHUMP,Whistle,Former Member of Congress,Fair and just,International relations and diplomacy,1016,1,1017,0.069026509,0.081650545,1473347
Andhra Pradesh,Vijayawada,PADALA SIVA PRASAD,Engineering degree (B.E. or B.Tech),MALE,62,GENERAL,PRCN,Scissors,Former Member of Board of Supervisors,Transparent and accountable,Environmental protection,480,0,480,0.029038218,0.037565299,1652994
Andhra Pradesh,Vijayawada,SEKHAR,Engineering degree (B.E. or B.Tech),MALE,31,GENERAL,POPI,FLUTE,Former Member of Parliament,Other relevant behaviors,International relations and diplomacy,683,2,685,0.041439957,0.053608812,1652994
Andhra Pradesh,Vijayawada,BOLISETTY HARI BABU,Degree in Conservation,MALE,60,GENERAL,DIN,Helicopter,Former Member of Board of Supervisors,Consistent and reliable,Healthcare improvement,1739,0,1739,0.105203044,0.136095948,1652994
Andhra Pradesh,Vijayawada,POTLURI.V.PRASAD ( P V P ),Degree in Sociology,MALE,48,GENERAL,SRCPY,Ceiling Fan,Former Member of Board of Aldermen,Ethical and Principled,Cultural and arts initiatives,564174,2598,566772,34.28760177,44.35616599,1652994
Andhra Pradesh,Vijayawada,KESINENI SRINIVAS (NANI),Associate Degree,MALE,53,GENERAL,DPT,Bicycle,Former Senator,Engaging and inspiring,Public safety initiatives,573929,1569,575498,34.81549237,45.03907182,1652994
Andhra Pradesh,Vijayawada,KILARU DILEEP,Associate Degree,MALE,48,GENERAL,JBP,Rose,Former Mayor,Respectful and courteous,Education reform,18411,93,18504,1.119423301,1.448142279,1652994
Andhra Pradesh,Vijayawada,DHANEKULA GANDHI,Master's degree in Public Administration,MALE,70,GENERAL,DIN,Whistle,Former Member of Legislative Assembly,Committed and dedicated,International relations and diplomacy,687,1,688,0.041621446,0.053843595,1652994
Andhra Pradesh,Vijayawada,ANIL KUMAR MADDINENI,Degree in Education,MALE,39,GENERAL,DIN,Chappals,Former Member of Board of Supervisors,Open-Minded and Inclusive,Legislative and policy initiatives,1049,0,1049,0.063460605,0.082095831,1652994
Andhra Pradesh,Vijayawada,NARAHARISETTY. NARASIMHARAO.,PhD in Economics,MALE,58,GENERAL,NIC,Mango,Former Mayor,Adaptable and flexible,Public safety initiatives,16204,57,16261,0.983730128,1.272602767,1652994
Andhra Pradesh,Vijayawada,NANDINI NALLAGHATLA,Degree in Sociology,FEMALE,43,GENERAL,DIN,Bat,Incumbent,Honest and trustworthy,Housing initiatives,951,2,953,0.057652962,0.074582771,1652994
Andhra Pradesh,Vijayawada,Sk. Riyaz,Master's degree in Public Administration,MALE,31,GENERAL,IUML,Ladder,Former Governor,Empathetic and compassionate,Community development,412,0,412,0.02492447,0.032243548,1652994
Andhra Pradesh,Vijayawada,Muttamsetty Prasad babu,Master's degree in Public Administration,MALE,66,GENERAL,PnJ,Glass Tumbler,Incumbent,Responsive and accessible,Social welfare initiatives,81416,234,81650,4.939521862,6.390013891,1652994
Andhra Pradesh,Vijayawada,DATLA LURDU MARY,Engineering degree (B.E. or B.Tech),FEMALE,43,SC,PMP,Telephone,Former Member of Legislative Council,Empathetic and compassionate,Community development,433,1,434,0.026255389,0.033965291,1652994
Andhra Pradesh,Vijayawada,ANDUKURI VIJAYA BHASKAR,Degree in History,MALE,49,SC,BIPP,Trumpet,Former Member of Legislative Council,Empathetic and compassionate,International relations and diplomacy,2457,0,2457,0.148639378,0.192287375,1652994
Andhra Pradesh,Vijayawada,MOHAMMAD ISHAQ,Master of Science,MALE,47,GENERAL,DIN,Battery Torch,Former Mayor,Empathetic and compassionate,Other relevant work,1218,0,1218,0.073684478,0.095321946,1652994
Andhra Pradesh,Guntur,Shaik Jaleel,MBA (Master of Business Administration),MALE,43,GENERAL,PRCN,Scissors,Former Member of Legislative Assembly,Fair and just,Economic development,560,3,563,0.032998871,0.041656585,1706119
Andhra Pradesh,Guntur,Araveti Hazarath Rao,Degree in Economics,MALE,68,GENERAL,POPI,FLUTE,Former Senator,Adaptable and flexible,Economic development,808,2,810,0.047476173,0.05993221,1706119
Andhra Pradesh,Guntur,Jayadev Galla,Degree in Conservation,MALE,53,GENERAL,DPT,Bicycle,Former Member of County Council,Adaptable and flexible,Infrastructure development,586292,1626,587918,34.45937827,43.50027783,1706119
Andhra Pradesh,Guntur,Modugula Venugopala Reddy,Degree in Sociology,MALE,52,GENERAL,SRCPY,Ceiling Fan,Former Member of City Council,Decisive and assertive,Social welfare initiatives,580840,2873,583713,34.21291246,43.18914827,1706119
Andhra Pradesh,Guntur,Mannava Hariprasad,Other relevant degrees or certifications,MALE,55,GENERAL,MICP,Tractor Chalata Kisan,Former Member of City Council,Respectful and courteous,Social welfare initiatives,3212,4,3216,0.188497989,0.237953071,1706119
Andhra Pradesh,Guntur,Jayaprakash Narayana Valluru,MBA (Master of Business Administration),MALE,44,GENERAL,JBP,Rose,Former Member of Legislative Assembly,Empathetic and compassionate,Housing initiatives,11667,174,11841,0.694031307,0.876120122,1706119
Andhra Pradesh,Guntur,Doppalapudi Veera Das,High School Diploma,MALE,60,SC,DIN,Gas CylDINer,Former Member of Board of Supervisors,Other relevant behaviors,Environmental protection,629,0,629,0.036867299,0.046539951,1706119
Andhra Pradesh,Guntur,Dasari Kiran Babu,PhD in Political Science,MALE,37,SC,DIN,Whistle,Former Member of Board of Commissioners,Adaptable and flexible,International relations and diplomacy,2907,2,2909,0.170503933,0.215238023,1706119
Andhra Pradesh,Guntur,Jeldi Raja Mohan,Medical degree (MD or MBBS),MALE,61,SC,PPAIN,Boat with Man and Sail,Former Governor,Transparent and accountable,Healthcare improvement,437,0,437,0.025613688,0.032333797,1706119
Andhra Pradesh,Guntur,Shaik Mastanvali,PhD in Economics,MALE,53,GENERAL,NIC,Mango,Former Member of Legislative Assembly,Respectful and courteous,Job creation initiatives,14124,81,14205,0.832591396,1.051033387,1706119
Andhra Pradesh,Guntur,Samudrala Chinna Kotaiah,Medical degree (MD or MBBS),MALE,41,SC,NDDHP,Battery Torch,Former Member of City Council,Collaborative and cooperative,Environmental protection,628,0,628,0.036808687,0.04646596,1706119
Andhra Pradesh,Guntur,Bonaboyina Srinivasa Rao (Bonaboyina Srinivasa Yadav),Degree in Environmental Science,MALE,50,GENERAL,PnJ,Glass Tumbler,Former Member of Legislative Assembly,Consistent and reliable,Public safety initiatives,128746,459,129205,7.573035644,9.559927401,1706119
Andhra Pradesh,Guntur,Umar Basha Shaik,Degree in Sociology,MALE,29,GENERAL,DIN,Almirah,Other relevant political positions,Innovative and forward-thinking,Community development,2676,0,2676,0.156847207,0.197998264,1706119
Andhra Pradesh,Guntur,Sarabandi Raju Sikhinam,Degree in Education,MALE,35,SC,ILP(AP),BUCKET,Former Member of City Council,Other relevant behaviors,Social welfare initiatives,1015,2,1017,0.059608972,0.075248219,1706119
Andhra Pradesh,Guntur,Ullagi David Jayakumar (Dr. D J Kumar),MBA (Master of Business Administration),MALE,61,GENERAL,HMRD,Gift Pack,Former Member of Board of Trustees,Empathetic and compassionate,Economic development,447,0,447,0.026199814,0.033073701,1706119
Andhra Pradesh,Guntur,Ramarao Simhadri,PhD in Economics,MALE,41,GENERAL,SHRPP,Helicopter,Former Member of Board of Supervisors,Ethical and Principled,Environmental protection,1744,2,1746,0.102337527,0.129187208,1706119
Andhra Pradesh,Guntur,Y. V. Suresh,Degree in History,MALE,50,GENERAL,DIN,Baby Walker,Former Member of Board of Aldermen,Adaptable and flexible,Community development,1947,0,1947,0.114118652,0.144059275,1706119
Andhra Pradesh,Guntur,N. J. Vidyasagar,MBA (Master of Business Administration),MALE,51,SC,KVC,Stool,Former Member of County Council,Collaborative and cooperative,Other relevant work,639,2,641,0.03757065,0.047427835,1706119
Andhra Pradesh,Guntur,Nagaraju Ekula,Master's degree in Public Administration,MALE,42,SC,RPIA,Laptop,Former Member of Legislative Council,Fair and just,Other relevant work,920,0,920,0.053923554,0.068071152,1706119
Andhra Pradesh,Narasaraopet,ALLU VENKATAREDDY,Law degree (Juris Doctor or LL.B.),MALE,49,GENERAL,POPI,FLUTE,Former Member of Board of Aldermen,Consistent and reliable,Agricultural and rural development,2890,4,2894,0.173252849,0.200870113,1670391
Andhra Pradesh,Narasaraopet,LAVU SRI KRISHNA DEVARAYALU,Degree in Environmental Science,MALE,35,GENERAL,SRCPY,Ceiling Fan,Former Member of Board of Commissioners,Transparent and accountable,Job creation initiatives,740509,5048,745557,44.63368158,51.74848619,1670391
Andhra Pradesh,Narasaraopet,RAYAPATI SAMBASIVARAO,Degree in Conservation,MALE,75,GENERAL,DPT,Bicycle,Incumbent,Responsive and accessible,Transportation improvements,589344,2211,591555,35.41416351,41.0593365,1670391
Andhra Pradesh,Narasaraopet,KANTE SAYANNA,Law degree (Juris Doctor or LL.B.),MALE,40,GENERAL,DIN,Apple,Former Member of School Board,Respectful and courteous,Agricultural and rural development,364,1,365,0.021851171,0.025334344,1670391
Andhra Pradesh,Narasaraopet,KANNA LAKSHMI NARAYANA,High School Diploma,MALE,64,GENERAL,JBP,Rose,Former Member of Legislative Council,Responsive and accessible,Environmental protection,15255,231,15486,0.927088328,1.074870274,1670391
Andhra Pradesh,Narasaraopet,PAKKALA SURIBABU,Associate Degree,MALE,60,GENERAL,NIC,Mango,Incumbent,Honest and trustworthy,Job creation initiatives,10977,56,11033,0.660504038,0.765791278,1670391
Andhra Pradesh,Narasaraopet,DURGAMPUDI RAMIREDDY,Bachelor of Arts,MALE,66,GENERAL,DIN,Helicopter,Former Member of Parliament,Honest and trustworthy,Job creation initiatives,2684,1,2685,0.160740809,0.186363599,1670391
Andhra Pradesh,Narasaraopet,SURABHI DEVASAHAYAM,Degree in Environmental Science,MALE,46,SC,IUML,Ladder,First-time candidate,Innovative and forward-thinking,Economic development,418,0,418,0.025024081,0.029013029,1670391
Andhra Pradesh,Narasaraopet,NAYUB KAMAL SHAIK,Degree in Sociology,MALE,52,GENERAL,PnJ,Glass Tumbler,Former Member of Board of Supervisors,Respectful and courteous,Infrastructure development,50713,295,51008,3.0536563,3.540422507,1670391
Andhra Pradesh,Narasaraopet,PARIMI NARASIMHA RAO,Bachelor of Arts,MALE,32,GENERAL,DIN,Bat,Former Member of Board of Trustees,Empathetic and compassionate,Transportation improvements,998,2,1000,0.059866223,0.069409161,1670391
Andhra Pradesh,Narasaraopet,REDDYBOINA PRASANNA KUMAR,Degree in Environmental Science,MALE,50,SC,DIN,Air Conditioner,Former Member of Congress,Committed and dedicated,International relations and diplomacy,1382,1,1383,0.082794986,0.09599287,1670391
Andhra Pradesh,Narasaraopet,GADDALA VENU,High School Diploma,MALE,28,SC,DIN,Laptop,Other relevant political positions,Honest and trustworthy,Public safety initiatives,619,3,622,0.037236791,0.043172498,1670391
Andhra Pradesh,Narasaraopet,KANAKAM SRINIVASARAO,Degree in Sociology,MALE,40,GENERAL,NNKP,Plastering Trowel,Former Member of Board of Commissioners,Fair and just,Housing initiatives,883,4,887,0.05310134,0.061565926,1670391
Andhra Pradesh,Bapatla,NUTHAKKI RAMA RAO,Degree in Education,MALE,71,SC,PPAIN,Boat with Man and Sail,Former Member of Board of Supervisors,Transparent and accountable,Community development,600,6,606,0.041261794,0.047716611,1468671
Andhra Pradesh,Bapatla,KUMAR KATTEPOGU,PhD in Political Science,MALE,53,SC,POPI,FLUTE,Former Member of Board of Trustees,Responsive and accessible,Other relevant work,877,8,885,0.06025856,0.069685149,1468671
Andhra Pradesh,Bapatla,J.D. SEELAM,Degree in Environmental Science,MALE,65,SC,NIC,Mango,Former Member of Legislative Assembly,Ethical and Principled,Public safety initiatives,12941,214,13155,0.895707752,1.035828403,1468671
Andhra Pradesh,Bapatla,MALYADRI SRIRAM,PhD in Political Science,MALE,65,SC,DPT,Bicycle,First-time candidate,Engaging and inspiring,Legislative and policy initiatives,577403,4789,582192,39.64073642,45.84196196,1468671
Andhra Pradesh,Bapatla,NANDIGAM SURESH,Master of Science,MALE,42,SC,SRCPY,Ceiling Fan,Former Senator,Other relevant behaviors,Infrastructure development,592250,6007,598257,40.73458249,47.10692458,1468671
Andhra Pradesh,Bapatla,CHINA NAGESWARA RAO SADHU,Degree in Conservation,MALE,35,SC,PMP,Telephone,Former Member of Board of Aldermen,Respectful and courteous,Public safety initiatives,463,3,466,0.031729366,0.036692971,1468671
Andhra Pradesh,Bapatla,K. DEVANAND,MBA (Master of Business Administration),MALE,64,SC,BSP,Elephant,Former Member of Board of Trustees,Fair and just,Healthcare improvement,42262,318,42580,2.899219771,3.352761185,1468671
Andhra Pradesh,Bapatla,CHALLAGALI KISHORE KUMAR,Degree in Conservation,MALE,43,SC,JBP,Rose,Former Member of Legislative Assembly,Decisive and assertive,Job creation initiatives,9842,509,10351,0.704786845,0.815040654,1468671
Andhra Pradesh,Bapatla,GADDE HARI BABU,PhD in Political Science,MALE,40,SC,NPT,Bat,Former Member of Board of Commissioners,Transparent and accountable,Technology and innovation initiatives,521,9,530,0.036087047,0.041732349,1468671
Andhra Pradesh,Bapatla,BUSSA NAGARAJU,Engineering degree (B.E. or B.Tech),MALE,29,SC,DIN,CCTV Camera,Former Member of Board of Trustees,Other relevant behaviors,Education reform,1943,8,1951,0.132841188,0.153622289,1468671
Andhra Pradesh,Bapatla,GOLLA BABURAO,Degree in History,MALE,46,SC,DIN,Stumps,Incumbent,Collaborative and cooperative,Cultural and arts initiatives,1271,5,1276,0.086881269,0.100472599,1468671
Andhra Pradesh,Bapatla,GELLA NAGAMALLI,Master of Science,FEMALE,34,SC,DIN,Basket containing Fruits,Former Senator,Collaborative and cooperative,Public safety initiatives,651,4,655,0.044598143,0.051574884,1468671
Andhra Pradesh,Bapatla,THUMATI RAVI,MBA (Master of Business Administration),MALE,46,SC,AlPP,Cot,Former Member of Legislative Council,Transparent and accountable,Public safety initiatives,368,2,370,0.025192844,0.029133904,1468671
Andhra Pradesh,Ongole,MAGUNTA SREENIVASULU REDDY,Degree in History,MALE,65,GENERAL,SRCPY,Ceiling Fan,Former Member of Legislative Assembly,Innovative and forward-thinking,Economic development,729344,9858,739202,47.49224045,55.00002604,1556469
Andhra Pradesh,Ongole,SIDDA RAGHAVA RAO,High School Diploma,MALE,61,GENERAL,DPT,Bicycle,Former Mayor,Committed and dedicated,Infrastructure development,516287,8064,524351,33.68849621,39.01412422,1556469
Andhra Pradesh,Ongole,KAVURI VENU BABU NAIDU,Degree in Environmental Science,MALE,41,GENERAL,DIN,Ganna Kisan,Former Member of County Council,Responsive and accessible,Agricultural and rural development,564,1,565,0.036300113,0.042038597,1556469
Andhra Pradesh,Ongole,MADHU YATTAPU,Engineering degree (B.E. or B.Tech),MALE,33,GENERAL,DIN,Batsman,Former Member of Parliament,Ethical and Principled,Community development,1160,0,1160,0.074527665,0.086309331,1556469
Andhra Pradesh,Ongole,DR SIRIVELLA PRASAD,Associate Degree,MALE,51,GENERAL,NIC,Mango,Former Member of Board of Aldermen,Fair and just,Housing initiatives,8001,138,8139,0.522914366,0.605579005,1556469
Andhra Pradesh,Ongole,BILLA CHENNAIAH,Engineering degree (B.E. or B.Tech),MALE,49,SC,DIN,BOX,Former Mayor,Respectful and courteous,Other relevant work,671,2,673,0.043238895,0.050074293,1556469
